CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S05145750,2011-07-26,14.2,0.7719298245614034,Moderate,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2012-07-25,12.6,0.6783625730994152,Moderate,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2013-07-11,13.5,0.7309941520467835,Moderate,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2014-07-30,14.4,0.783625730994152,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2015-08-05,15.649999999999999,0.8567251461988303,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2016-06-21,16.9,0.9298245614035088,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2017-09-26,15.7,0.8596491228070174,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2018-08-28,13.5,0.7309941520467835,Moderate,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2019-06-25,15.9,0.871345029239766,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2020-07-08,15.0,0.8187134502923976,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2021-06-23,16.8,0.9239766081871345,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145750,2022-07-06,15.7,0.8596491228070174,Good,697619.0,6322230.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2013-07-11,19.1,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2014-07-30,19.0,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2015-06-04,20.0,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2016-06-21,19.2,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2017-09-26,17.9,0.9883040935672514,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2018-08-28,16.8,0.9239766081871345,Good,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2019-06-25,18.9,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2020-07-08,17.0,0.935672514619883,Good,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2021-06-23,18.5,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145760,2022-07-06,20.0,1.0,High,699326.0,6322420.0,Adour-Garonne,GRANDS CAUSSES,TP
S05145900,2007-08-13,19.7,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2008-07-30,19.6,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2009-08-19,19.5,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2010-07-23,18.3,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2011-07-26,19.6,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2012-07-24,18.7,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2013-09-03,18.5,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2014-06-06,19.9,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2015-08-27,19.3,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2016-07-06,19.3,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2017-09-25,17.8,0.9824561403508772,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2018-08-27,19.8,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2019-06-24,20.0,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2020-07-08,16.6,0.912280701754386,Good,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2021-06-24,20.0,1.0,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05145900,2022-07-05,18.0,0.9941520467836256,High,699830.0,6332210.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2007-08-13,19.8,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2008-08-04,19.9,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2009-06-30,20.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2010-07-26,20.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2011-08-04,17.85,0.9298245614035088,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2012-08-01,15.7,0.8596491228070174,Good,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2013-09-03,18.0,0.9941520467836256,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2014-07-23,19.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2015-08-27,20.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2016-08-29,19.5,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2017-08-15,20.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2018-08-27,20.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2019-06-27,17.2,0.9473684210526314,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2020-07-09,18.6,0.9736842105263157,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2021-07-14,20.0,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05147000,2022-07-05,18.9,1.0,High,706912.0,6333680.0,Adour-Garonne,GRANDS CAUSSES,M
S05148000,2007-08-12,18.5,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2008-08-04,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2009-06-30,19.5,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2010-07-26,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2011-08-04,19.7,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2012-08-01,19.4,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2013-09-03,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2014-07-23,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2015-08-27,19.4,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2016-07-06,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2017-08-15,18.6,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2018-08-06,19.3,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2019-06-27,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2020-07-09,18.8,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2021-06-25,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148000,2022-07-04,20.0,1.0,High,711007.0,6334260.0,Adour-Garonne,GRANDS CAUSSES,P
S05148020,2013-07-09,20.0,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2014-07-24,19.8,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2015-08-26,16.1,0.8830409356725146,Good,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2016-07-04,17.3,0.9220272904483431,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2017-06-16,18.5,0.9610136452241715,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2017-08-15,19.7,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2018-06-25,19.85,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2018-08-07,20.0,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2019-08-22,20.0,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2020-08-11,18.7,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2021-07-14,20.0,1.0,High,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148020,2022-08-10,16.5,0.9064327485380116,Good,730844.0,6331050.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148080,2013-07-10,20.0,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2014-07-24,19.5,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2015-08-25,19.0,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2016-07-04,20.0,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2017-06-15,19.15,0.975,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2017-08-14,18.3,0.95,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2018-06-25,20.0,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2018-08-07,19.1,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2019-08-22,19.1,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2020-08-11,19.1,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2021-07-14,19.6,1.0,High,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148080,2022-08-09,18.0,0.9285714285714286,Good,734441.0,6334440.0,Adour-Garonne,CEVENNES,TP
S05148150,2007-08-12,19.6,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2008-07-30,18.5,0.9795321637426899,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2009-08-20,17.4,0.95906432748538,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2010-07-26,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2011-07-26,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2012-07-25,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2013-07-10,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2014-07-24,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2015-08-26,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2016-07-04,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2017-08-15,19.5,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2018-08-07,17.3,0.953216374269006,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2019-08-21,20.0,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2020-08-11,17.7,0.9766081871345028,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2021-07-14,18.1,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148150,2022-08-10,18.1,1.0,High,724066.0,6328970.0,Adour-Garonne,GRANDS CAUSSES,P
S05148180,2016-08-19,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2017-06-15,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2017-08-14,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2018-06-26,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2018-08-07,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2019-08-22,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2020-08-11,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2021-07-15,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148180,2022-08-09,20.0,1.0,High,735615.0,6329270.0,Adour-Garonne,CEVENNES,TP
S05148200,2007-08-06,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2008-07-03,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2009-07-20,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2010-08-03,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2011-07-05,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2011-07-18,19.7,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2012-07-16,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2012-07-24,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2013-07-08,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2013-07-09,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2014-07-24,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2014-09-03,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2015-07-23,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2015-08-25,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2016-07-25,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2016-08-18,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2017-07-06,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2018-08-07,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2019-08-22,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2020-08-18,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2021-07-26,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148200,2022-08-09,20.0,1.0,High,739362.0,6330830.0,Adour-Garonne,CEVENNES,TP
S05148680,2016-07-06,20.0,1.0,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148680,2017-08-16,20.0,1.0,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148680,2018-08-09,20.0,1.0,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148680,2019-08-21,20.0,1.0,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148680,2020-07-09,20.0,1.0,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148680,2021-07-14,19.7,1.0,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148680,2022-07-05,17.3,0.953216374269006,High,707128.0,6340260.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2013-07-11,,,,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2014-07-23,19.2,1.0,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2015-08-26,17.1,0.9415204678362572,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2016-07-06,18.55,0.9707602339181286,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2017-08-16,20.0,1.0,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2018-08-09,17.8,0.9824561403508772,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2019-08-21,17.2,0.9473684210526314,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2020-07-09,17.0,0.935672514619883,Good,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2021-07-13,20.0,1.0,High,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148700,2022-07-05,16.7,0.91812865497076,Good,707360.0,6340250.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2013-09-03,19.3,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2014-07-23,20.0,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2015-08-26,20.0,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2016-07-05,20.0,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2017-08-16,20.0,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2018-08-09,19.2,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2019-08-21,19.5,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2020-08-10,19.8,1.0,High,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2021-07-13,16.0,0.8771929824561403,Good,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05148850,2022-07-04,16.0,0.8771929824561403,Good,712643.0,6344950.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2008-08-04,19.95,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2009-06-30,20.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2010-07-24,20.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2011-08-03,18.3,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2012-08-02,18.9,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2013-09-02,18.9,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2014-07-23,20.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2015-08-26,20.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2016-07-05,19.5,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2017-08-16,19.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2018-08-09,20.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2019-08-20,19.0,0.9970760233918128,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2020-08-10,18.0,0.9941520467836256,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2021-07-13,19.5,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149000,2022-07-04,20.0,1.0,High,722170.0,6344630.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149500,2010-09-01,14.4,0.783625730994152,Good,733176.0,6343460.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149500,2012-09-06,15.2,0.830409356725146,Good,733176.0,6343460.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149500,2015-09-03,18.0,0.9941520467836256,High,733176.0,6343460.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149500,2017-09-07,15.8,0.8654970760233918,Good,733176.0,6343460.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149500,2019-09-03,16.55,0.9093567251461989,Good,733176.0,6343460.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149500,2021-08-30,17.3,0.953216374269006,High,733176.0,6343460.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2007-08-07,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2011-06-21,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2012-07-30,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2013-07-04,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2013-07-09,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2014-07-22,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2014-08-06,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2015-08-06,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2015-08-25,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2016-07-05,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2016-08-09,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2017-08-07,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2018-07-16,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2019-08-20,19.4,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2020-07-22,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2021-07-21,20.0,1.0,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149520,2022-08-09,17.9,0.9883040935672514,High,737972.0,6344380.0,Adour-Garonne,GRANDS CAUSSES,TP
S05149600,2007-08-12,19.8,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2008-07-29,19.9,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2010-07-24,20.0,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2011-07-26,18.8,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2012-07-24,20.0,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2013-07-10,20.0,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2014-07-23,18.7,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2015-08-26,19.3,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2016-07-05,19.7,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2017-08-16,19.65,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2018-08-09,19.6,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2019-08-20,18.6,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2020-08-10,14.1,0.7660818713450291,Moderate,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2021-07-13,20.0,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149600,2022-07-04,20.0,1.0,High,717862.0,6346850.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2009-09-01,20.0,1.0,High,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2011-08-30,20.0,1.0,High,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2013-09-03,17.3,0.953216374269006,High,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2014-09-02,12.7,0.6842105263157894,Moderate,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2016-09-08,19.6,1.0,High,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2018-08-23,16.1,0.8830409356725146,Good,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2019-09-03,18.0,0.9941520467836256,High,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149650,2021-08-30,17.2,0.9473684210526314,High,718257.0,6351220.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2009-09-01,20.0,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2011-08-30,20.0,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2013-09-03,20.0,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2014-09-02,20.0,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2016-08-09,20.0,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2018-08-23,18.8,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2019-09-03,19.2,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149700,2021-08-30,20.0,1.0,High,718569.0,6353970.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2010-09-01,20.0,1.0,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2012-09-06,20.0,1.0,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2015-09-03,20.0,1.0,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2016-09-08,18.6,1.0,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2018-08-23,17.1,0.9415204678362572,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2020-09-01,20.0,1.0,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
S05149850,2021-08-30,18.6,1.0,High,732276.0,6362020.0,Adour-Garonne,GRANDS CAUSSES,M
